timestamp,avg_air_temp,avg_global_rad,avg_cell_rad,avg_surface_temp,avg_wind_speed,irradiance_avg,ITS_Energy (kWh),hour,day,month,year
01-01-2023 00:00,9.61,0,0.295,8.427142857,0,0,0,0,1,1,2023
01-01-2023 01:00,9.737142857,0,0.252142857,8.762142857,0,0.011190476,0,1,1,1,2023
01-01-2023 02:00,9.590714286,0.008571429,0.27,8.515714286,0,0.033095238,0,2,1,1,2023
01-01-2023 03:00,9.907142857,0.308571429,0.274285714,9.815,0,0.380714286,0,3,1,1,2023
01-01-2023 04:00,9.793571429,0.258571429,0.302142857,9.839285714,0,0.286190476,0,4,1,1,2023
01-01-2023 05:00,9.850714286,0.276428571,0.29,9.916428571,0.135714286,0.327142857,0,5,1,1,2023
01-01-2023 06:00,9.76,0.245714286,0.311428571,9.810714286,0.135714286,0.295238095,0,6,1,1,2023
01-01-2023 07:00,9.885,1.632857143,1.753571429,9.975714286,0.189285714,0.922619048,0,7,1,1,2023
01-01-2023 08:00,9.935714286,20.25071429,20.39857143,10.48142857,0.135714286,16.9347619,0,8,1,1,2023
01-01-2023 09:00,10.10857143,56.33071429,56.34214286,11.38785714,0.189285714,47.12261905,0.01,9,1,1,2023
01-01-2023 10:00,10.38857143,103.91,99.495,13.24571429,0.189285714,89.85309524,0.01,10,1,1,2023
01-01-2023 11:00,11.04285714,159.77,153.5071429,15.895,0.878571429,155.207619,0.04,11,1,1,2023
01-01-2023 12:00,12.77785714,464.8621429,425.0021429,27.80571429,0.825,376.1316667,0.08,12,1,1,2023
01-01-2023 13:00,16.19357143,479.7621429,431.9721429,34.35785714,1.471428571,501.465,0.07,13,1,1,2023
01-01-2023 14:00,18.17142857,385.4571429,345.2278571,33.44857143,0.892857143,424.9538095,0.05,14,1,1,2023
01-01-2023 15:00,19.59928571,268.2307143,236.0514286,30.27071429,1.028571429,322.282381,0.04,15,1,1,2023
01-01-2023 16:00,18.12928571,121.3357143,107.1971429,22.04571429,0.757142857,167.1411905,0,16,1,1,2023
01-01-2023 17:00,15.88857143,15.80571429,17.495,14.49,0.203571429,37.61761905,0,17,1,1,2023
01-01-2023 18:00,13.85142857,0,0.152857143,11.30214286,0.189285714,0,0,18,1,1,2023
01-01-2023 19:00,12.495,0,0.195714286,10.18571429,0.446428571,0,0,19,1,1,2023
01-01-2023 20:00,11.57285714,0,0.175,9.241428571,0,0,0,20,1,1,2023
01-01-2023 21:00,10.80214286,0,0.196428571,8.466428571,0,0,0,21,1,1,2023
01-01-2023 22:00,10.275,0,0.200714286,7.992857143,0,0,0,22,1,1,2023
01-01-2023 23:00,10.36,0.061428571,0.253571429,9.412857143,0,0.053095238,0,23,1,1,2023
02-01-2023 00:00,10.64714286,0,0.249285714,10.12642857,0,0.100714286,0,0,2,1,2023
02-01-2023 01:00,10.83714286,0,0.285,10.25357143,0,0.027857143,0,1,2,1,2023
02-01-2023 02:00,10.9,0,0.242142857,10.20357143,0,0.008571429,0,2,2,1,2023
02-01-2023 03:00,10.805,0,0.227142857,10.06857143,0,0.001190476,0,3,2,1,2023
02-01-2023 04:00,10.76714286,0,0.27,10.07571429,0.067857143,0,0,4,2,1,2023
02-01-2023 05:00,10.71571429,0.111428571,0.225,10.43428571,0.203571429,0.101190476,0,5,2,1,2023
02-01-2023 06:00,10.54928571,0.212142857,0.253571429,10.57928571,0,0.257857143,0,6,2,1,2023
02-01-2023 07:00,10.44714286,1.586428571,1.745714286,10.50857143,0.067857143,0.87547619,0,7,2,1,2023
02-01-2023 08:00,10.53,20.49785714,20.78285714,11.07142857,0,15.74261905,0.01,8,2,1,2023
02-01-2023 09:00,10.89214286,63.88214286,64.41214286,12.57714286,0.121428571,54.64428571,0.01,9,2,1,2023
02-01-2023 10:00,11.32857143,99.19785714,97.69214286,14.11285714,0.703571429,92.08,0.02,10,2,1,2023
02-01-2023 11:00,12.02857143,193.1478571,183.7178571,17.81571429,0.446428571,169.6057143,0.04,11,2,1,2023
02-01-2023 12:00,13.84714286,508.6378571,459.9757143,27.285,1.335714286,418.745,0.08,12,2,1,2023
02-01-2023 13:00,17.555,522.0557143,445.0507143,37.93142857,0.757142857,545.4114286,0.08,13,2,1,2023
02-01-2023 14:00,19.47285714,417.025,352.2535714,36.02571429,0.878571429,464.1597619,0.06,14,2,1,2023
02-01-2023 15:00,20.235,286.38,232.2214286,31.43214286,0.985714286,344.5945238,0.03,15,2,1,2023
02-01-2023 16:00,18.58,126.5085714,102.7885714,22.42071429,1.146428571,172.8571429,0.01,16,2,1,2023
02-01-2023 17:00,16.34857143,18.28714286,20.90357143,14.80857143,0.067857143,40.37642857,0,17,2,1,2023
02-01-2023 18:00,14.00785714,0,0.136428571,11.31428571,0.460714286,0,0,18,2,1,2023
02-01-2023 19:00,12.55214286,0,0.194285714,10.17785714,0.460714286,0,0,19,2,1,2023
02-01-2023 20:00,11.745,0,0.164285714,9.313571429,0.067857143,0,0,20,2,1,2023
02-01-2023 21:00,11.02285714,0,0.195,8.595,0.067857143,0,0,21,2,1,2023
02-01-2023 22:00,10.47071429,0,0.220714286,8.492857143,0.067857143,0,0,22,2,1,2023
02-01-2023 23:00,10.09285714,0,0.264285714,7.685,0,0,0,23,2,1,2023
03-01-2023 00:00,9.490714286,0,0.221428571,7.335,0.067857143,0,0,0,3,1,2023
03-01-2023 01:00,9.523571429,0.252857143,0.237142857,8.843571429,0,0.185238095,0,1,3,1,2023
03-01-2023 02:00,9.805,0.223571429,0.255,9.707857143,0.203571429,0.369761905,0,2,3,1,2023
03-01-2023 03:00,9.917857143,0.28,0.337857143,9.917857143,0.067857143,0.339761905,0,3,3,1,2023
03-01-2023 04:00,9.930714286,0.27,0.279285714,9.965714286,0.257142857,0.306666667,0,4,3,1,2023
03-01-2023 05:00,9.837857143,0.238571429,0.267857143,9.872857143,0.310714286,0.309047619,0,5,3,1,2023
03-01-2023 06:00,9.695714286,0.227857143,0.290714286,9.734285714,0.621428571,0.29547619,0,6,3,1,2023
03-01-2023 07:00,9.648571429,1.902857143,2.087142857,9.681428571,0.582142857,1.00047619,0,7,3,1,2023
03-01-2023 08:00,9.702142857,36.21357143,36.01357143,10.25857143,0.514285714,26.33928571,0,8,3,1,2023
03-01-2023 09:00,10.02785714,65.12714286,63.68857143,11.72,0.121428571,57.7402381,0.02,9,3,1,2023
03-01-2023 10:00,10.76428571,138.635,132.38,14.25071429,0.689285714,114.2192857,0.02,10,3,1,2023
03-01-2023 11:00,11.82285714,254.945,238.3835714,18.67071429,0.878571429,202.7545238,0.06,11,3,1,2023
03-01-2023 12:00,14.38142857,545.6064286,464.4428571,35.61,0.703571429,555.8211905,0.1,12,3,1,2023
03-01-2023 13:00,17.13857143,515.8092857,436.7342857,36.51071429,1.525,553.5845238,0.08,13,3,1,2023
03-01-2023 14:00,18.98571429,450.1492857,377.2821429,35.63428571,1.9,484.0195238,0.06,14,3,1,2023
03-01-2023 15:00,19.63357143,292.2835714,234.1792857,31.63642857,1.228571429,352.4611905,0.03,15,3,1,2023
03-01-2023 16:00,18.38642857,122.1221429,97.38571429,22.53142857,1,169.7169048,0.01,16,3,1,2023
03-01-2023 17:00,15.96214286,15.58928571,18.04142857,14.045,0.189285714,35.93928571,0,17,3,1,2023
03-01-2023 18:00,13.45785714,0,0.142142857,10.86785714,0.339285714,0,0,18,3,1,2023
03-01-2023 19:00,12.35428571,0,0.195714286,9.893571429,0.067857143,0,0,19,3,1,2023
03-01-2023 20:00,11.35285714,0,0.232142857,8.873571429,0.067857143,0,0,20,3,1,2023
03-01-2023 21:00,10.60714286,0,0.18,8.061428571,0,0,0,21,3,1,2023
03-01-2023 22:00,10.04928571,0,0.232857143,7.867142857,0.135714286,0,0,22,3,1,2023
03-01-2023 23:00,9.596428571,0,0.290714286,7.247142857,0,0,0,23,3,1,2023
04-01-2023 00:00,9.113571429,0,0.237142857,7.033571429,0.189285714,0,0,0,4,1,2023
04-01-2023 01:00,8.927857143,0,0.252142857,7.011428571,0,0,0,1,4,1,2023
04-01-2023 02:00,9.264285714,0,0.268571429,8.357142857,0,0.099285714,0,2,4,1,2023
04-01-2023 03:00,9.172142857,0.125,0.302142857,8.395714286,0,0.075238095,0,3,4,1,2023
04-01-2023 04:00,9.072857143,0.166428571,0.290714286,8.77,0,0.176190476,0,4,4,1,2023
04-01-2023 05:00,9.32,0.307142857,0.275,9.344285714,0.067857143,0.37952381,0,5,4,1,2023
04-01-2023 06:00,9.431428571,0.272857143,0.29,9.462857143,0,0.337380952,0,6,4,1,2023
04-01-2023 07:00,9.396428571,1.804285714,1.961428571,9.462857143,0.271428571,0.989761905,0,7,4,1,2023
04-01-2023 08:00,9.256428571,23.39714286,23.55714286,9.71,0.514285714,18.14095238,0,8,4,1,2023
04-01-2023 09:00,9.623571429,61.75785714,62.28714286,11.15642857,0.135714286,53.47738095,0.02,9,4,1,2023
04-01-2023 10:00,10.13357143,127.015,122.1764286,13.57857143,0.135714286,110.325,0.02,10,4,1,2023
04-01-2023 11:00,11.02,206.23,194.9628571,16.93357143,0.5,187.0445238,0.03,11,4,1,2023
04-01-2023 12:00,12.93785714,440.9457143,376.8657143,27.33714286,1.107142857,381.6414286,0.09,12,4,1,2023
04-01-2023 13:00,16.31428571,544.2671429,462.1085714,37.83357143,1.160714286,568.3585714,0.09,13,4,1,2023
04-01-2023 14:00,18.96785714,455.2928571,376.3021429,36.86928571,0.514285714,494.8464286,0.07,14,4,1,2023
04-01-2023 15:00,20.455,294.9,236.99,31.39,1.725,357.5090476,0.02,15,4,1,2023
04-01-2023 16:00,19.385,152.7092857,124.5735714,23.37142857,1.642857143,189.2657143,0.02,16,4,1,2023
04-01-2023 17:00,17.26571429,26.83214286,25.81785714,16.37714286,0.878571429,59.6447619,0,17,4,1,2023
04-01-2023 18:00,14.66214286,0,0.173571429,11.965,0.135714286,0,0,18,4,1,2023
04-01-2023 19:00,12.53428571,0,0.211428571,9.627857143,0.135714286,0,0,19,4,1,2023
04-01-2023 20:00,11.38785714,0,0.216428571,8.569285714,0,0,0,20,4,1,2023
04-01-2023 21:00,10.44142857,0,0.205714286,7.894285714,0.067857143,0,0,21,4,1,2023
04-01-2023 22:00,9.975714286,0,0.205714286,7.544285714,0,0,0,22,4,1,2023
04-01-2023 23:00,9.367142857,0,0.263571429,7.002142857,0,0,0,23,4,1,2023
05-01-2023 00:00,8.857857143,0,0.263571429,6.630714286,0.135714286,0,0,0,5,1,2023
05-01-2023 01:00,8.405,0,0.28,6.019285714,0.067857143,0,0,1,5,1,2023
05-01-2023 02:00,7.961428571,0,0.226428571,5.76,0.067857143,0,0,2,5,1,2023
05-01-2023 03:00,7.965714286,0.275,0.290714286,6.731428571,0,0.167857143,0,3,5,1,2023
05-01-2023 04:00,8.345714286,0.329285714,0.316428571,8.337857143,0,0.441428571,0,4,5,1,2023
05-01-2023 05:00,8.145,0.173571429,0.232142857,8.159285714,0.203571429,0.21952381,0,5,5,1,2023
05-01-2023 06:00,8.015714286,0.26,0.322142857,8.112142857,0.067857143,0.285952381,0,6,5,1,2023
05-01-2023 07:00,8.18,2.452857143,2.428571429,8.267142857,0.067857143,1.288095238,0,7,5,1,2023
05-01-2023 08:00,8.043571429,37.53142857,34.39428571,8.978571429,0.257142857,29.44595238,0.01,8,5,1,2023
05-01-2023 09:00,8.575714286,85.115,78.58214286,10.75285714,0.135714286,72.12738095,0.01,9,5,1,2023
05-01-2023 10:00,9.195,180.2107143,156.7392857,14.43285714,0.392857143,159.6483333,0.04,10,5,1,2023
05-01-2023 11:00,10.90857143,420.9371429,360.5207143,23.54428571,1.121428571,347.9645238,0.09,11,5,1,2023
05-01-2023 12:00,14.74285714,592.2778571,515.1164286,37.40714286,1.228571429,600.8640476,0.1,12,5,1,2023
05-01-2023 13:00,17.78785714,542.8742857,458.4778571,38.06071429,1.671428571,578.1647619,0.09,13,5,1,2023
05-01-2023 14:00,19.59071429,435.75,355.5164286,36.50857143,1.228571429,477.107619,0.06,14,5,1,2023
05-01-2023 15:00,20.30571429,306.7471429,246.1114286,32.8,0.771428571,366.3669048,0.03,15,5,1,2023
05-01-2023 16:00,18.97928571,142.8542857,110.8485714,23.95,0.742857143,191.8861905,0.01,16,5,1,2023
05-01-2023 17:00,15.875,18.37714286,20.10071429,14.33214286,0.135714286,42.38095238,0,17,5,1,2023
05-01-2023 18:00,13.16285714,0,0.131428571,10.38642857,0.635714286,0,0,18,5,1,2023
05-01-2023 19:00,11.76214286,0,0.222142857,8.909285714,0.067857143,0,0,19,5,1,2023
05-01-2023 20:00,10.65285714,0,0.185,7.935,0.135714286,0,0,20,5,1,2023
05-01-2023 21:00,9.781428571,0,0.222142857,7.215714286,0.135714286,0,0,21,5,1,2023
05-01-2023 22:00,9.147142857,0,0.236428571,6.658571429,0.189285714,0,0,22,5,1,2023
05-01-2023 23:00,8.589285714,0,0.252857143,5.978571429,0,0,0,23,5,1,2023
06-01-2023 00:00,8.079285714,0,0.205714286,5.573571429,0,0,0,0,6,1,2023
06-01-2023 01:00,7.596428571,0,0.252857143,5.255,0.257142857,0,0,1,6,1,2023
06-01-2023 02:00,7.295714286,0,0.236428571,4.765,0,0,0,2,6,1,2023
06-01-2023 03:00,6.777142857,0,0.282857143,4.232142857,0,0,0,3,6,1,2023
06-01-2023 04:00,6.445714286,0,0.258571429,4.482857143,0,0,0,4,6,1,2023
06-01-2023 05:00,6.285714286,0.022142857,0.293571429,5.347857143,0,0.044761905,0,5,6,1,2023
06-01-2023 06:00,5.937857143,0,0.332142857,5.217857143,0,0.05952381,0,6,6,1,2023
06-01-2023 07:00,6.292142857,3.155,3.215714286,6.207857143,0.203571429,1.455238095,0,7,6,1,2023
06-01-2023 08:00,6.582142857,39.58928571,38.35357143,7.575714286,0.067857143,29.77666667,0.01,8,6,1,2023
06-01-2023 09:00,7.117857143,112.25,105.8192857,9.968571429,0.257142857,93.81047619,0.02,9,6,1,2023
06-01-2023 10:00,7.904285714,189.825,164.3292857,12.64214286,1.228571429,171.7314286,0.05,10,6,1,2023
06-01-2023 11:00,11.04142857,491.4121429,412.6171429,30.705,0.717857143,500.3038095,0.11,11,6,1,2023
06-01-2023 12:00,14.99285714,547.4057143,462.4857143,35.895,1.403571429,563.8840476,0.11,12,6,1,2023
06-01-2023 13:00,17.19571429,515.7471429,438.1642857,35.70071429,1.510714286,549.5914286,0.1,13,6,1,2023
06-01-2023 14:00,18.795,436.3364286,347.85,35.69071429,1.039285714,475.7361905,0.06,14,6,1,2023
06-01-2023 15:00,19.62928571,303.1928571,248.1928571,31.75,0.946428571,358.0147619,0.04,15,6,1,2023
06-01-2023 16:00,17.86142857,132.5678571,105.5871429,22.55571429,0.582142857,182.5819048,0.01,16,6,1,2023
06-01-2023 17:00,15.09571429,32.34857143,33.8,14.33142857,0.203571429,54.95571429,0,17,6,1,2023
06-01-2023 18:00,12.64214286,16.83428571,15.82714286,10.57071429,0.392857143,16.88428571,0,18,6,1,2023
06-01-2023 19:00,11.50571429,16.83428571,15.84785714,9.367142857,0.135714286,16.88428571,61447.5,19,6,1,2023
06-01-2023 20:00,10.42571429,16.83428571,15.91642857,8.456428571,0.067857143,16.88428571,61447.5,20,6,1,2023
06-01-2023 21:00,9.677142857,16.83428571,15.89428571,7.840714286,0.203571429,16.88428571,61447.5,21,6,1,2023
06-01-2023 22:00,9.054285714,16.83428571,15.93785714,7.34,0.067857143,16.88428571,61447.5,22,6,1,2023
06-01-2023 23:00,8.546428571,16.83428571,15.95785714,6.895714286,0.135714286,16.88428571,61447.5,23,6,1,2023
07-01-2023 00:00,8.049285714,16.83428571,15.97428571,6.434285714,0.203571429,16.88428571,61447.5,0,7,1,2023
07-01-2023 01:00,7.597857143,16.83428571,15.975,5.932142857,0.135714286,16.88428571,0,1,7,1,2023
07-01-2023 02:00,7.187142857,16.83428571,15.97,5.436428571,0.067857143,16.88428571,0,2,7,1,2023
07-01-2023 03:00,6.793571429,16.84142857,15.95357143,5.464285714,0.203571429,16.88666667,0,3,7,1,2023
07-01-2023 04:00,6.26,16.83428571,16.00642857,5.35,0.067857143,16.88809524,0,4,7,1,2023
07-01-2023 05:00,5.943571429,16.86357143,15.94785714,5.577857143,0.067857143,16.92,0,5,7,1,2023
07-01-2023 06:00,6.296428571,17.10071429,15.99071429,6.745714286,0.067857143,17.17904762,0,6,7,1,2023
07-01-2023 07:00,6.419285714,19.50714286,18.31,7.070714286,0.067857143,18.27404762,0,7,7,1,2023
07-01-2023 08:00,6.45,54.60357143,50.18,7.905,0.339285714,47.3597619,267.2,8,7,1,2023
07-01-2023 09:00,6.996428571,140.2885714,123.8728571,10.25857143,0.271428571,123.2347619,1678.9,9,7,1,2023
07-01-2023 10:00,7.944285714,235.2164286,200.7742857,14.26785714,0.878571429,211.6509524,4747.6,10,7,1,2023
07-01-2023 11:00,10.53857143,530.835,476.6985714,31.13214286,1.228571429,518.6728571,12499.1,11,7,1,2023
07-01-2023 12:00,14.7,573.5057143,510.8678571,36.71642857,1.228571429,587.4028571,26380,12,7,1,2023
07-01-2023 13:00,17.88714286,553.8485714,470.2971429,39.185,1,581.4735714,40282.7,13,7,1,2023
07-01-2023 14:00,19.63857143,468.6307143,371.93,38.04571429,0.703571429,511.64,52655.6,14,7,1,2023
07-01-2023 15:00,19.75285714,321.27,265.98,32.71214286,1.175,384.885,61431.6,15,7,1,2023
07-01-2023 16:00,19.205,215.6842857,166.9464286,27.205,0.878571429,257.8057143,64162.7,16,7,1,2023
07-01-2023 17:00,19.205,215.6842857,166.9464286,27.205,0.878571429,257.8057143,64162.7,17,7,1,2023
07-01-2023 18:00,12.79571429,16.83428571,15.86357143,10.40785714,0.582142857,16.88428571,64170.9,18,7,1,2023
07-01-2023 19:00,11.27285714,16.83428571,15.85785714,8.890714286,0.067857143,16.88428571,64170.9,19,7,1,2023
07-01-2023 20:00,10.21071429,16.83428571,15.85928571,8.08,0.203571429,16.88428571,64170.9,20,7,1,2023
07-01-2023 21:00,9.359285714,16.83428571,15.90071429,7.495714286,0.392857143,16.88428571,64170.9,21,7,1,2023
07-01-2023 22:00,8.697857143,16.83428571,15.92071429,6.847857143,0.067857143,16.88428571,64170.9,22,7,1,2023
07-01-2023 23:00,8.142142857,16.83428571,15.96428571,6.291428571,0.067857143,16.88428571,64170.9,23,7,1,2023
08-01-2023 00:00,7.652142857,16.83428571,15.94357143,5.861428571,0.067857143,16.88428571,64170.9,0,8,1,2023
08-01-2023 01:00,7.132142857,16.83428571,15.91642857,5.499285714,0.203571429,16.88428571,1312.5,1,8,1,2023
08-01-2023 02:00,6.775,16.83428571,15.95857143,5.011428571,0.067857143,16.88428571,1312.5,2,8,1,2023
08-01-2023 03:00,6.375,16.83428571,15.96357143,4.630714286,0.067857143,16.88428571,1312.5,3,8,1,2023
08-01-2023 04:00,5.960714286,16.83428571,15.97571429,4.169285714,0.067857143,16.88428571,1312.5,4,8,1,2023
08-01-2023 05:00,5.59,16.83428571,15.97428571,4.06,0.067857143,16.88428571,1312.5,5,8,1,2023
08-01-2023 06:00,5.26,16.83428571,15.95785714,3.720714286,0.325,16.88428571,1312.5,6,8,1,2023
08-01-2023 07:00,5.033571429,20.41928571,20.35071429,3.716428571,0.067857143,18.22761905,1,7,8,1,2023
08-01-2023 08:00,5.602857143,98.05071429,88.22071429,7.904285714,0.339285714,77.75857143,450.5,8,8,1,2023
08-01-2023 09:00,7.311428571,265.0257143,215.0364286,16.21071429,0.825,251.467381,3117.9,9,8,1,2023
08-01-2023 10:00,10.13928571,434.8928571,383.5692857,28.205,0.907142857,431.6414286,10485.3,10,8,1,2023
08-01-2023 11:00,13.84071429,533.0607143,480.5864286,35.74,0.878571429,536.0457143,22354.5,11,8,1,2023
08-01-2023 12:00,16.19714286,573.0428571,518.9157143,37.59,1.175,587.5930952,36188.8,12,8,1,2023
08-01-2023 13:00,18.52642857,550.1971429,466.6228571,38.86928571,1.160714286,575.9471429,49500.3,13,8,1,2023
08-01-2023 14:00,20.23857143,455.5657143,366.5085714,37.25857143,1.471428571,504.5633333,60098.09,14,8,1,2023
08-01-2023 15:00,20.01928571,318.2957143,261.8421429,33.28857143,0.864285714,381.1735714,68793.8,15,8,1,2023
08-01-2023 16:00,18.80071429,139.8128571,117.5528571,23.91642857,0.339285714,192.812619,72745.7,16,8,1,2023
08-01-2023 17:00,15.74928571,33.51357143,34.49142857,14.985,0.621428571,57.40642857,73831.3,17,8,1,2023
08-01-2023 18:00,13.23071429,16.83428571,15.81142857,10.97428571,0.392857143,16.88428571,73907.3,18,8,1,2023
08-01-2023 19:00,11.7,16.83428571,15.85857143,9.263571429,0.067857143,16.88428571,73907.3,19,8,1,2023
08-01-2023 20:00,10.56571429,16.83428571,15.89,8.46,0.135714286,16.88428571,73907.3,20,8,1,2023
08-01-2023 21:00,9.679285714,16.83428571,15.85285714,7.758571429,0.135714286,16.88428571,73907.3,21,8,1,2023
08-01-2023 22:00,9.076428571,16.83428571,15.94785714,7.27,0.339285714,16.88428571,73907.3,22,8,1,2023
08-01-2023 23:00,8.45,16.83428571,15.95857143,6.638571429,0.067857143,16.88428571,73907.3,23,8,1,2023
09-01-2023 00:00,8.001428571,16.83428571,15.90642857,6.172142857,0.135714286,16.88428571,55672,0,9,1,2023
09-01-2023 01:00,7.453571429,16.83428571,15.93214286,5.667142857,0.067857143,16.88428571,0,1,9,1,2023
09-01-2023 02:00,7.064285714,16.83428571,15.95928571,5.462142857,0.203571429,16.88428571,0,2,9,1,2023
09-01-2023 03:00,6.799285714,16.83428571,15.97857143,5.181428571,0.135714286,16.88428571,0,3,9,1,2023
09-01-2023 04:00,6.403571429,16.83428571,15.985,4.707857143,0.067857143,16.88428571,0,4,9,1,2023
09-01-2023 05:00,6.104285714,16.83428571,15.93714286,4.334285714,0.135714286,16.88428571,0,5,9,1,2023
09-01-2023 06:00,5.74,16.88928571,16.01642857,4.59,0.257142857,16.90547619,0,6,9,1,2023
09-01-2023 07:00,5.647142857,20.36714286,19.91142857,5.235714286,0.067857143,18.23261905,0.4,7,9,1,2023
09-01-2023 08:00,5.955714286,85.1,80.855,7.802857143,0.135714286,69.06071429,526,8,9,1,2023
09-01-2023 09:00,7.264285714,223.7607143,201.1271429,13.14428571,0.392857143,197.1378571,2928.1,9,9,1,2023
09-01-2023 10:00,10.245,413.9264286,365.6578571,26.78642857,1.107142857,411.032381,9737.5,10,9,1,2023
09-01-2023 11:00,13.86928571,512.3757143,460.3042857,34.21214286,0.892857143,512.7345238,21089.3,11,9,1,2023
09-01-2023 12:00,16.36285714,556.3514286,503.12,37.65642857,0.946428571,569.8609524,34555,12,9,1,2023
09-01-2023 13:00,18.40928571,537.1635714,485.3835714,38.73071429,1.403571429,565.1538095,48179.6,13,9,1,2023
09-01-2023 14:00,19.86785714,443.3085714,382.55,37.54142857,1.121428571,488.0407143,58116.7,14,9,1,2023
09-01-2023 15:00,20.19785714,310.1628571,273.0021429,33.16571429,0.635714286,371.087619,66717.1,15,9,1,2023
09-01-2023 16:00,18.81142857,141.4128571,110.7478571,23.79642857,0.892857143,190.4540476,70666.7,16,9,1,2023
09-01-2023 17:00,15.88357143,35.01357143,35.625,15.28357143,0.339285714,60.22714286,71815.7,17,9,1,2023
09-01-2023 18:00,13.35,16.83428571,15.90071429,11.08142857,0.203571429,16.88428571,71896.3,18,9,1,2023
09-01-2023 19:00,11.84714286,16.83428571,15.85357143,9.608571429,0.203571429,16.88428571,71896.3,19,9,1,2023
09-01-2023 20:00,10.85285714,16.83428571,15.91214286,8.799285714,0.203571429,16.88428571,71896.3,20,9,1,2023
09-01-2023 21:00,10.11142857,16.83428571,15.9,8.242142857,0.135714286,16.88428571,71896.3,21,9,1,2023
09-01-2023 22:00,9.405,16.83428571,15.92571429,7.587142857,0.067857143,16.88428571,71896.3,22,9,1,2023
09-01-2023 23:00,8.761428571,16.83428571,15.93285714,7.112857143,0.067857143,16.88428571,71896.3,23,9,1,2023
10-01-2023 00:00,8.359285714,16.83428571,15.885,6.636428571,0.067857143,16.88428571,71896.3,0,10,1,2023
10-01-2023 01:00,7.847142857,16.83428571,15.93357143,6.22,0.067857143,16.88428571,0,1,10,1,2023
10-01-2023 02:00,7.450714286,16.83428571,15.91,5.827857143,0.135714286,16.88428571,0,2,10,1,2023
10-01-2023 03:00,7.161428571,16.83428571,15.94357143,5.477857143,0.067857143,16.88428571,0,3,10,1,2023
10-01-2023 04:00,6.798571429,16.83428571,16.00071429,5.105,0.067857143,16.88428571,0,4,10,1,2023
10-01-2023 05:00,6.429285714,16.83428571,15.965,4.938571429,0.067857143,16.88428571,0,5,10,1,2023
10-01-2023 06:00,6.345,16.89428571,15.99071429,5.637142857,0.067857143,16.92333333,0,6,10,1,2023
10-01-2023 07:00,6.173571429,19.37571429,18.82142857,6.085,0.067857143,17.98547619,0,7,10,1,2023
10-01-2023 08:00,6.323571429,76.295,72.76357143,7.969285714,0.203571429,58.81785714,361.9,8,10,1,2023
10-01-2023 09:00,7.453571429,200.3492857,183.8464286,12.69714286,0.567857143,175.1730952,2401,9,10,1,2023
10-01-2023 10:00,10.41928571,417.015,362.3207143,25.39071429,0.567857143,374.7297619,8463.5,10,10,1,2023
10-01-2023 11:00,13.58,509.1264286,454.825,33.53071429,1.039285714,510.8178571,19886.4,11,10,1,2023
10-01-2023 12:00,16.52714286,550.1685714,495.5614286,37.86214286,0.771428571,588.4195238,31568.7,12,10,1,2023
10-01-2023 13:00,18.60642857,528.6042857,476.13,38.59214286,0.878571429,550.4011905,44804,13,10,1,2023
10-01-2023 14:00,20.035,458.1635714,385.4,37.455,0.703571429,499.3921429,56927.7,14,10,1,2023
10-01-2023 15:00,20.30928571,324.5407143,280.6964286,33.49071429,0.689285714,379.1807143,65785.11,15,10,1,2023
10-01-2023 16:00,18.80142857,143.5914286,117.39,24.02571429,1.067857143,193.725,69861.6,16,10,1,2023
10-01-2023 17:00,16.09285714,34.40857143,34.78142857,15.43571429,0.392857143,58.96571429,70993.7,17,10,1,2023
10-01-2023 18:00,13.605,16.83428571,15.85428571,11.78785714,0.946428571,16.88428571,71072.5,18,10,1,2023
10-01-2023 19:00,12.2,16.83428571,15.87357143,10.34928571,0.689285714,16.88428571,71072.5,19,10,1,2023
10-01-2023 20:00,11.03285714,16.83428571,15.86285714,9.077142857,0.067857143,16.88428571,71072.5,20,10,1,2023
10-01-2023 21:00,10.29571429,16.83428571,15.90714286,8.632142857,0.475,16.88428571,71072.5,21,10,1,2023
10-01-2023 22:00,9.857142857,16.83428571,15.94214286,8.199285714,0.067857143,16.88428571,71072.5,22,10,1,2023
10-01-2023 23:00,9.096428571,16.83428571,15.90142857,7.453571429,0.067857143,16.88428571,71072.5,23,10,1,2023
11-01-2023 00:00,8.563571429,16.83428571,15.93785714,7.51,0.514285714,16.88428571,60174.6,0,11,1,2023
11-01-2023 01:00,8.33,16.83428571,15.96928571,6.715,0.067857143,16.88428571,0,1,11,1,2023
11-01-2023 02:00,7.941428571,16.83428571,15.99071429,6.584285714,0.135714286,16.88428571,0,2,11,1,2023
11-01-2023 03:00,7.587857143,16.83428571,15.97428571,6.187142857,0.203571429,16.88428571,0,3,11,1,2023
11-01-2023 04:00,7.59,16.83428571,15.95785714,6.39,0.135714286,16.88428571,0,4,11,1,2023
11-01-2023 05:00,7.439285714,16.86142857,15.99,6.873571429,0.553571429,16.90071429,0,5,11,1,2023
11-01-2023 06:00,7.503571429,17.00214286,16.00071429,7.753571429,0.135714286,17.09857143,0,6,11,1,2023
11-01-2023 07:00,7.583571429,19.06142857,18.02928571,8.122142857,0.475,18.00738095,0,7,11,1,2023
11-01-2023 08:00,7.52,55.86285714,53.46,8.887142857,0.203571429,47.59547619,287.6,8,11,1,2023
